meeting,persona,story,independente,negociavel,valiosa,estimavel,pequena,testavel,conformant,justification
meeting_0,Telespectador / Usuário Doméstico,"Como telespectador, eu quero usar um controle remoto intuitivo que não requer aprendizado prévio para começar a usar imediatamente",True,True,True,False,True,True,False,"A história é coesa e valiosa, mas o objetivo 'intuitivo que não requer aprendizado prévio' é vago demais para permitir qualquer estimativa de esforço, pois não delimita quais funcionalidades ou interações do controle remoto estão em escopo."
meeting_0,Consumidor / Comprador,"Como comprador, eu quero que o controle remoto tenha um design visualmente atrativo e moderno para me sentir motivado a comprar o produto na loja",True,True,True,False,True,True,False,"O objetivo 'design visualmente atrativo e moderno' é subjetivo e amplo demais para permitir qualquer estimativa de esforço razoável, pois não delimita nenhum aspecto concreto do design a ser trabalhado."
meeting_0,Consumidor / Comprador,"Como comprador, eu quero que o controle remoto tenha uma forma compacta e elegante para que seja fácil de guardar e transportar",True,True,True,True,True,True,True,"História coesa e centrada no usuário, com objetivo claro (compacidade e elegância para portabilidade) que pode ser verificado por avaliação de usuários e métricas de dimensão/peso."
meeting_0,Consumidor / Comprador,"Como comprador, eu quero que o controle remoto tenha cores vibrantes e atraentes para que se destaque visualmente entre outros produtos",True,True,True,True,True,True,True,"História coesa e centrada num objetivo estético claro; é testável por avaliação comparativa de usuários ou painel de design, e deixa espaço para negociar paleta e acabamento."
meeting_0,Consumidor / Comprador,"Como comprador, eu quero que o controle remoto tenha uma sensação agradável ao toque com materiais de qualidade para validar a compra",True,True,True,False,True,True,False,"A história trata de uma percepção sensorial legítima e testável por avaliação de usuários, mas o objetivo é vago demais para qualquer estimativa de esforço de desenvolvimento, pois 'sensação agradável' e 'materiais de qualidade' não delimitam o escopo de trabalho necessário."
meeting_0,Consumidor / Comprador,"Como comprador, eu quero que o controle remoto tenha um bom custo-benefício para justificar meu investimento",True,True,True,False,False,False,False,"A história é excessivamente vaga e subjetiva: 'bom custo-benefício' não delimita nenhum objetivo concreto, tornando impossível estimar esforço, identificar um único escopo funcional ou definir qualquer critério verificável de aceitação."
meeting_0,Consumidor / Comprador,"Como comprador, eu quero que o controle remoto seja seguro e feito com materiais não-tóxicos para ter confiança na qualidade do produto",True,True,True,False,False,True,False,"A história mistura dois requisitos distintos (segurança e materiais não-tóxicos) e é vaga demais para estimar esforço, pois 'seguro' pode abranger inúmeras dimensões sem delimitação clara."
meeting_0,Criança / Usuário Infantil,"Como criança, eu quero que o controle remoto tenha cores vibrantes e design lúdico para que seja atrativo e divertido de usar",True,True,True,True,True,True,True,"História coesa e centrada em um objetivo claro de design atrativo para crianças, verificável por avaliação com o público-alvo e sem dependências ou imposições técnicas rígidas."
meeting_0,Criança / Usuário Infantil,"Como criança, eu quero que o controle remoto tenha botões com formas especiais e divertidas para tornar o uso mais interessante",True,True,True,True,True,True,True,"História coesa e centrada em um objetivo claro (botões com formas especiais/divertidas), deixa espaço para negociar o design e pode ser verificada por avaliação de crianças sobre o apelo visual e diversão dos botões."
meeting_0,Criança / Usuário Infantil,"Como criança, eu quero que o controle remoto tenha poucos botões com símbolos visuais claros para que eu entenda facilmente como usar",True,True,True,True,True,True,True,"História coesa e bem delimitada que expressa uma necessidade clara de usabilidade infantil, verificável por testes com crianças avaliando compreensão dos símbolos e facilidade de uso."
meeting_0,Criança / Usuário Infantil,"Como criança, eu quero que o controle remoto seja feito com materiais completamente seguros e não-tóxicos para que seja seguro colocar na boca",True,False,True,True,True,True,False,"A história impõe uma solução técnica específica (materiais não-tóxicos no hardware físico), tornando-a pouco negociável; os demais critérios são atendidos, pois o objetivo é claro, coeso, verificável por normas de segurança e entrega valor real ao usuário."
meeting_0,Criança / Usuário Infantil,"Como criança, eu quero que o controle remoto seja resistente a danos causados por uso infantil para que durável e seguro",True,True,True,True,True,True,True,"História coesa e centrada num objetivo claro (durabilidade/segurança para uso infantil), testável por avaliações físicas e de segurança, sem impor solução técnica específica."
meeting_0,Pessoa com Deficiência ou Mobilidade Reduzida,"Como pessoa com mobilidade reduzida, eu quero operar o controle remoto com uma mão para poder assistir televisão independentemente",True,True,True,True,True,True,True,"História bem formada, focada em um único objetivo de acessibilidade com valor claro, verificável por testes de usabilidade com usuários de mobilidade reduzida e sem impor solução técnica."
meeting_0,Pessoa com Deficiência ou Mobilidade Reduzida,"Como pessoa com mobilidade reduzida, eu quero alcançar todos os botões principais sem reposicionar o controle remoto para maior comodidade",True,True,True,True,True,True,True,"História bem delimitada e centrada em acessibilidade física do controle remoto, com intenção clara e verificável por testes com usuários de mobilidade reduzida."
meeting_0,Pessoa com Deficiência ou Mobilidade Reduzida,"Como pessoa com mãos pequenas, eu quero que o controle remoto seja dimensionado para que eu consiga alcançar facilmente todos os botões",True,True,True,True,True,True,True,"História coesa e centrada numa necessidade ergonômica clara, testável com usuários de mãos pequenas e sem impor solução técnica específica."
meeting_0,Pessoa com Deficiência ou Mobilidade Reduzida,"Como pessoa com sensibilidade tátil reduzida, eu quero que os botões sejam elevados e macios para que eu sinta claramente quando pressiono",True,False,True,True,True,True,False,"A história impõe uma solução técnica específica ('botões elevados e macios'), comprometendo a negociabilidade, mas os demais critérios são atendidos: é autônoma, entrega valor claro a um usuário com necessidade de acessibilidade tátil, é delimitada e verificável por testes com o público-alvo."
meeting_0,Pessoa com Deficiência ou Mobilidade Reduzida,"Como pessoa com dificuldade motora, eu quero usar comandos de voz para controlar a televisão sem precisar pressionar botões",True,True,True,True,True,True,True,"História bem formada: foca em um único objetivo claro (controle por voz), tem valor evidente para o usuário com dificuldade motora, não impõe solução técnica e é verificável observando se o usuário consegue operar a TV sem pressionar botões."
meeting_0,Pessoa com Deficiência ou Mobilidade Reduzida,"Como pessoa com mobilidade reduzida, eu quero que o controle remoto tenha design ergonômico e confortável para uso prolongado",True,True,True,True,True,True,True,"História coesa e centrada numa necessidade clara de acessibilidade física, com intenção bem definida e verificável por testes de usabilidade com o público-alvo."
meeting_0,Usuário de Voz / Usuário com Limitações Motoras,"Como usuário com limitações motoras, eu quero usar reconhecimento de voz para controlar a televisão através de comandos verbais",True,True,True,True,True,True,True,"História bem formada: foca em um único objetivo coeso (controle por voz), tem valor claro para usuários com limitações motoras, é estimável e testável verificando se comandos verbais executam as ações esperadas na TV."
meeting_0,Usuário de Voz / Usuário com Limitações Motoras,"Como usuário de voz, eu quero que o reconhecimento de voz seja preciso e confiável para que meus comandos sejam executados corretamente",True,True,True,False,True,True,False,"A história é coesa e valiosa, mas 'preciso e confiável' é vago demais para permitir qualquer estimativa de esforço sem critérios mínimos de aceitação que delimitem o escopo técnico."
meeting_0,Usuário de Voz / Usuário com Limitações Motoras,"Como usuário de voz, eu quero que o reconhecimento de voz funcione em diferentes ambientes com níveis variados de ruído",True,True,True,True,True,True,True,"História coesa e centrada no usuário, com objetivo claro e verificável por testes em ambientes com diferentes níveis de ruído; não impõe solução técnica e tem valor autônomo."
meeting_0,Usuário de Voz / Usuário com Limitações Motoras,"Como usuário, eu quero que o reconhecimento de voz seja um diferencial competitivo do produto para justificar minha escolha de compra",True,True,False,False,False,False,False,"A história não descreve uma necessidade funcional do usuário, mas sim um objetivo de negócio/marketing vago ('ser um diferencial competitivo'), sem objetivo concreto, sem critério verificável e sem escopo delimitado para qualquer estimativa."
meeting_0,Usuário de Voz / Usuário com Limitações Motoras,"Como usuário de voz, eu quero que o controle remoto execute comandos de voz para mudar canais, controlar volume e acessar menus",True,True,True,True,False,True,False,"A história agrupa três funcionalidades distintas e independentes (mudar canais, controlar volume e acessar menus por voz) que poderiam ser histórias separadas, violando o critério de ser pequena."
meeting_113,Usuário Final / Telespectador,"Como Usuário Final, eu quero que o controle remoto tenha materiais macios e sensorialmente agradáveis para me proporcionar conforto durante o uso prolongado enquanto assisto TV",True,True,True,True,True,True,True,"História coesa e centrada no conforto tátil do controle remoto, com valor claro ao usuário e verificável por testes de usabilidade com participantes avaliando conforto em uso prolongado."
meeting_113,Usuário Final / Telespectador,"Como Usuário Final, eu quero que o controle remoto tenha cores vibrantes e design visualmente atraente para que ele seja esteticamente agradável e reflita meu gosto por inovação",True,False,True,False,True,False,False,"A história impõe soluções estéticas específicas ('cores vibrantes', 'design visualmente atraente') sem deixar espaço para negociação de como atender a necessidade, e o objetivo é subjetivo demais ('reflita meu gosto por inovação') para ser estimado ou verificado de forma confiável."
meeting_113,Usuário Final / Telespectador,"Como Usuário Final, eu quero que o controle remoto tenha um grip ergonômico e confortável para manipulá-lo facilmente durante sessões de visualização",True,True,True,True,True,True,True,"História coesa e centrada em conforto ergonômico do controle remoto, com valor claro ao usuário e verificável por testes de usabilidade com participantes reais."
meeting_113,Usuário Final / Telespectador,"Como Usuário Final, eu quero que o controle remoto responda rapidamente aos meus comandos de botão para mudar de canal ou ajustar volume sem atraso",True,True,True,True,False,True,False,"A história combina dois objetivos independentes (mudar de canal e ajustar volume), que poderiam ser histórias separadas, mas atende bem aos demais critérios INVEST."
meeting_113,Usuário Final / Telespectador,"Como Usuário Final, eu quero que o controle remoto tenha bateria com longa duração para não precisar trocar ou carregar frequentemente durante meu uso",True,True,True,True,True,True,True,"História coesa e bem delimitada sobre autonomia da bateria do controle remoto, com valor claro ao usuário e verificável por testes de duração em condições típicas de uso."
meeting_113,Usuário Avançado / Early Adopter,"Como Usuário Avançado, eu quero que o controle remoto reconheça meus comandos de voz para controlar a TV sem precisar apontar ou pressionar botões",True,True,True,True,True,True,True,"História bem formada: foca em um único objetivo claro (controle por voz sem apontar/pressionar), entrega valor tangível ao usuário avançado e é verificável testando se comandos de voz controlam a TV sem interação física."
meeting_113,Usuário Avançado / Early Adopter,"Como Usuário Avançado, eu quero que o controle remoto tenha scroll-wheels integrados para navegar menus e ajustar configurações de forma intuitiva e diferenciada",True,False,True,True,True,True,False,"A história impõe uma solução técnica específica (scroll-wheels físicos integrados no controle), eliminando a negociabilidade sobre como implementar a navegação intuitiva de menus e ajuste de configurações."
meeting_113,Usuário Avançado / Early Adopter,"Como Usuário Avançado, eu quero que o controle remoto tenha design moderno e inovador para que ele reflita meu interesse por tecnologia de ponta",True,True,True,False,True,False,False,"O objetivo 'design moderno e inovador' é subjetivo demais para ser estimado ou verificado de forma confiável, pois não há critério observável ou comparativo que permita distinguir quando a necessidade foi atendida."
meeting_113,Usuário Avançado / Early Adopter,"Como Usuário Avançado, eu quero que o controle remoto mantenha facilidade de uso apesar das funcionalidades inovadoras para que eu não precise de curva de aprendizado complexa",True,True,True,False,False,False,False,"A história é vaga demais: 'facilidade de uso apesar das funcionalidades inovadoras' não delimita quais funcionalidades ou qual nível de usabilidade, tornando impossível estimar esforço, identificar um único objetivo coeso ou definir qualquer critério de aceitação verificável."
meeting_113,Usuário Conservador / Grupo Mais Velho,"Como Usuário Conservador, eu quero que o controle remoto tenha cores escuras e design simples para que seja familiar e confortável de usar",True,True,True,True,True,True,True,"História coesa e centrada numa preferência estética clara (cores escuras e design simples), com valor para o perfil conservador e verificável por avaliação de usuários quanto à familiaridade e conforto."
meeting_113,Usuário Conservador / Grupo Mais Velho,"Como Usuário Conservador, eu quero que o controle remoto use materiais familiares e confiáveis para que eu sinta segurança e confiança no dispositivo",True,True,True,False,True,False,False,"O objetivo 'materiais familiares e confiáveis' é subjetivo demais para ser estimado ou verificado de forma consistente, pois não há como delimitar o que constitui 'familiar' ou 'confiável' sem critérios adicionais que tornem a história estimável e testável."
meeting_113,Usuário Conservador / Grupo Mais Velho,"Como Usuário Conservador, eu quero que o controle remoto tenha uma capa intercambiável com design tradicional para que eu possa personalizar o visual conforme minha preferência",True,True,True,True,True,True,True,"História coesa e bem delimitada: descreve a necessidade de personalização visual com capa intercambiável de design tradicional, sem impor solução técnica, com valor claro ao usuário e verificável por avaliação de design e intercambialidade."
meeting_113,Usuário Conservador / Grupo Mais Velho,"Como Usuário Conservador, eu quero que o controle remoto tenha funcionalidades básicas e confiáveis para que eu possa usá-lo sem dificuldades",True,True,True,False,False,False,False,"A história é vaga demais: 'funcionalidades básicas e confiáveis' não delimita o escopo, agrupa múltiplas funcionalidades indeterminadas e não oferece critério verificável de aceitação."
meeting_117,Telespectador / Usuário Doméstico,"Como telespectador, eu quero mudar de canal usando botões dedicados no controle remoto para navegar rapidamente entre os programas que desejo assistir",True,False,True,True,True,True,False,"A história impõe uma solução técnica específica ('botões dedicados no controle remoto'), tornando-a pouco negociável, pois não deixa espaço para discutir outras formas de implementar a troca de canais."
meeting_117,Telespectador / Usuário Doméstico,"Como telespectador, eu quero ajustar o volume usando botões dedicados no controle remoto para controlar o nível de som da televisão",True,False,True,True,True,True,False,"A história impõe uma solução técnica específica ('botões dedicados no controle remoto'), tornando-a pouco negociável, pois não deixa espaço para discutir outras formas de ajustar o volume."
meeting_117,Telespectador / Usuário Doméstico,"Como telespectador, eu quero inserir números de canais diretamente usando teclas numéricas no controle remoto para acessar canais específicos rapidamente",True,False,True,True,True,True,False,"A história impõe uma solução técnica específica (teclas numéricas no controle remoto), tornando-a pouco negociável, mas nos demais critérios é clara, coesa e verificável."
meeting_117,Telespectador / Usuário Doméstico,"Como telespectador, eu quero um controle remoto com design elegante e sofisticado para que seja um acessório visualmente atraente na minha sala de estar",True,True,True,False,True,False,False,"O objetivo é subjetivo demais ('elegante e sofisticado') para ser estimado ou verificado de forma consistente, pois não há critério mínimo que delimite o que satisfaz a necessidade."
meeting_117,Telespectador / Usuário Doméstico,"Como telespectador, eu quero um controle remoto com ergonomia adequada e fácil de usar para operar confortavelmente durante longas sessões de visualização",True,True,True,True,True,True,True,"História coesa e centrada no usuário, com objetivo claro de conforto ergonômico verificável por testes com usuários reais em sessões prolongadas."
meeting_117,Telespectador / Usuário Doméstico,"Como telespectador, eu quero um controle remoto com botão de energia para ligar e desligar a televisão facilmente",True,False,True,True,True,True,False,"A história impõe uma solução técnica específica ('botão de energia'), tornando-a pouco negociável, mas atende bem aos demais critérios INVEST."
meeting_117,Adolescente / Jovem Adulto Personalizador,"Como jovem adulto personalizador, eu quero adquirir capas intercambiáveis para o controle remoto para expressar minha personalidade e estilo individual",True,True,True,True,True,True,True,"História coesa e bem delimitada sobre personalização estética do controle remoto, com valor claro ao usuário e critérios de aceitação verificáveis (ex.: usuário consegue adquirir e trocar capas que reflitam seu estilo)."
meeting_117,Adolescente / Jovem Adulto Personalizador,"Como jovem adulto personalizador, eu quero escolher entre múltiplos designs e temas (como frutas) para meu controle remoto para que ele reflita tendências de moda atuais",True,True,True,True,True,True,True,"História coesa e bem delimitada: permite verificar se o usuário consegue selecionar designs/temas variados e se eles refletem tendências de moda, sem impor solução técnica e com valor claro ao usuário final."
meeting_117,Adolescente / Jovem Adulto Personalizador,"Como jovem adulto personalizador, eu quero capas com materiais inovadores e texturas diferenciadas (como spongy) para ter uma experiência tátil única",True,True,True,False,False,False,False,"A história mistura múltiplos objetivos (materiais inovadores + texturas diferenciadas) sem delimitar escopo, tornando difícil estimar esforço ou definir critério verificável de 'experiência tátil única'."
meeting_117,Adolescente / Jovem Adulto Personalizador,"Como jovem adulto personalizador, eu quero ter meu próprio controle remoto com design único para que eu possa ter controle exclusivo sobre o que assistir",True,True,True,True,False,False,False,"A história mistura dois objetivos distintos (ter design único e ter controle exclusivo sobre o que assistir), e o benefício 'controle exclusivo' é vago demais para definir qualquer critério de aceitação verificável."
meeting_117,Membro da Família (Adulto),"Como membro da família, eu quero usar um controle remoto com interface simples e intuitiva para operar a televisão sem dificuldades",True,True,True,True,True,True,True,"História coesa e centrada no usuário, com objetivo claro (interface simples/intuitiva no controle remoto) que pode ser verificado por testes de usabilidade com membros da família."
meeting_117,Membro da Família (Adulto),"Como membro da família, eu quero botões grandes e bem espaçados no controle remoto para alcançá-los facilmente durante o uso",True,False,True,True,True,True,False,"A história impõe uma solução técnica específica (botões grandes e espaçados) em vez de expressar a necessidade de facilidade de uso, tornando-a pouco negociável; os demais critérios são atendidos."
meeting_117,Membro da Família (Adulto),"Como membro da família, eu quero ter meu próprio controle remoto para poder fazer minhas próprias escolhas de programação independentemente de outros membros",True,True,True,True,True,True,True,"História clara e coesa sobre autonomia de controle por membro da família, com intenção bem definida, sem impor solução técnica e verificável pela capacidade de cada membro operar o sistema de forma independente."
meeting_117,Membro da Família (Adulto),"Como membro da família, eu quero um controle remoto que funcione com minha televisão específica para poder operá-la sem necessidade de sincronização complexa",True,False,True,True,True,True,False,"A história é bem focada e testável, mas impõe uma solução técnica específica ('controle remoto') em vez de descrever a necessidade de operar a televisão, comprometendo a negociabilidade."
meeting_117,Consumidor de Eletrônicos / Comprador,"Como consumidor de eletrônicos, eu quero adquirir um controle remoto com preço competitivo (em torno de 12,50 Euros) para obter bom custo-benefício",True,False,True,True,True,True,False,"A história impõe uma solução técnica/comercial fechada ao fixar o preço em '12,50 Euros', eliminando espaço de negociação sobre como atingir o objetivo de custo-benefício."
meeting_117,Consumidor de Eletrônicos / Comprador,"Como consumidor de eletrônicos, eu quero um controle remoto com design elegante e inovador para que seja um investimento que reflita qualidade e modernidade",True,True,True,False,True,False,False,"O objetivo é excessivamente subjetivo e vago ('elegante e inovador', 'qualidade e modernidade') sem qualquer delimitação que permita estimar esforço ou definir critérios verificáveis de aceitação."
meeting_117,Consumidor de Eletrônicos / Comprador,"Como consumidor de eletrônicos, eu quero um controle remoto que inclua todas as funcionalidades essenciais (power, channel, volume, number keys) para ter um dispositivo completo e funcional",True,False,True,True,False,True,False,"A história impõe uma solução física específica (controle remoto com teclas definidas) em vez de expressar a necessidade de controlar o dispositivo, e agrupa múltiplas funcionalidades distintas (power, canal, volume, numpad) que poderiam ser histórias separadas."
meeting_117,Fabricante / Distribuidor,"Como fabricante, eu quero incluir um controle remoto com identidade visual corporativa (cores e logo da empresa) para reforçar a marca nos televisores que distribuo",True,True,True,True,True,True,True,"História coesa e bem delimitada: descreve a necessidade de personalização visual do controle remoto com cores e logo corporativos, deixando espaço para negociar como aplicar a identidade visual, e é verificável ao inspecionar se o controle exibe corretamente as cores e o logotipo da empresa."
meeting_117,Fabricante / Distribuidor,"Como fabricante, eu quero um controle remoto que seja economicamente viável de produzir para manter custos de manufatura dentro do orçamento",True,True,False,False,True,False,False,"O ator é o fabricante (não o usuário final do software/produto), o objetivo é vago demais ('economicamente viável') para estimar ou testar, e não entrega valor ao usuário final do sistema."
meeting_117,Fabricante / Distribuidor,"Como fabricante, eu quero fornecer um controle remoto com funcionalidades essenciais que justifiquem sua inclusão como acessório padrão com novos televisores",True,True,True,False,False,False,False,"A história é excessivamente vaga — 'funcionalidades essenciais' não delimita nenhum objetivo concreto, tornando impossível estimar esforço, identificar um único escopo coeso ou definir qualquer critério de aceitação verificável."
meeting_127,Telespectador Idoso,"Como telespectador idoso, eu quero um controle remoto com botões grandes e claramente identificados para que eu possa usá-lo facilmente sem dificuldades visuais ou motoras",True,True,True,True,True,True,True,"História coesa, centrada em uma necessidade clara de acessibilidade para idosos, com objetivo delimitado e verificável por avaliação com usuários do público-alvo."
meeting_127,Telespectador Idoso,"Como telespectador idoso, eu quero um controle remoto com layout familiar e padrão (botões numéricos 0-9, volume, canal) para que eu possa usar sem necessidade de aprender novos padrões de interação",True,True,True,True,True,True,True,"História coesa e bem delimitada que descreve uma necessidade clara de usabilidade para idosos, verificável por testes com o público-alvo e sem impor solução técnica específica."
meeting_127,Telespectador Idoso,"Como telespectador idoso, eu quero um controle remoto com design ergonômico que minimize o esforço repetitivo para que eu possa usar por longos períodos sem desconforto ou lesão",True,True,True,True,True,True,True,"História coesa e centrada em uma necessidade clara do usuário idoso, com intenção bem definida e verificável por testes de usabilidade com o público-alvo."
meeting_127,Telespectador Idoso,"Como telespectador idoso, eu quero acessar facilmente as funções básicas de TV (ligar/desligar, volume, canal, teletext, legendas) sem botões desnecessários para que eu possa operar o controle com confiança",True,True,True,True,False,True,False,"A história agrupa múltiplos objetivos independentes (volume, canal, teletext, legendas, ligar/desligar) que poderiam ser histórias separadas, tornando-a grande demais para uma única unidade coesa."
meeting_127,Telespectador Jovem/Adulto,"Como telespectador jovem/adulto, eu quero um controle remoto com design moderno e inovador (como scroll-wheel para navegação de canais) para que eu possa desfrutar de uma experiência de uso mais sofisticada e intuitiva",True,False,True,True,True,True,False,"A história impõe uma solução técnica específica (scroll-wheel), tornando-a pouco negociável, mas os demais critérios são atendidos razoavelmente."
meeting_127,Telespectador Jovem/Adulto,"Como telespectador jovem/adulto, eu quero um controle remoto com opções de personalização visual (capas intercambiáveis) para que eu possa expressar meu estilo pessoal e customizar o dispositivo",True,True,True,True,True,True,True,"História coesa e bem delimitada sobre personalização visual do controle remoto via capas intercambiáveis, com valor claro ao usuário e verificável por avaliação de satisfação e usabilidade."
meeting_127,Telespectador Jovem/Adulto,"Como telespectador jovem/adulto, eu quero um controle remoto com display LCD integrado para que eu possa ter acesso a informações adicionais e funcionalidades avançadas de forma elegante",True,False,True,True,False,False,False,"A história impõe uma solução técnica específica (display LCD), agrupa múltiplos objetivos vagos ('informações adicionais' e 'funcionalidades avançadas') e o benefício 'de forma elegante' é subjetivo demais para qualquer critério de aceitação verificável."
meeting_127,Usuário com Necessidades de Acessibilidade,"Como usuário com necessidades de acessibilidade, eu quero um controle remoto com botões grandes e bem espaçados para que eu possa operá-lo com precisão sem erros de toque",True,True,True,True,True,True,True,"História bem delimitada, com ator, objetivo e benefício claros; atende todos os critérios INVEST pois descreve uma necessidade de acessibilidade verificável (tamanho e espaçamento dos botões podem ser avaliados com usuários-alvo) sem impor solução técnica específica."
meeting_127,Usuário com Necessidades de Acessibilidade,"Como usuário com necessidades de acessibilidade, eu quero um controle remoto com design ergonômico que minimize o esforço repetitivo para que eu possa usar sem agravar lesões por esforço repetitivo (RSI)",True,True,True,True,True,True,True,"História coesa e centrada numa necessidade real de acessibilidade, com intenção clara (reduzir esforço repetitivo) sem impor solução técnica, e verificável por avaliação ergonômica com usuários com RSI."
meeting_127,Usuário com Necessidades de Acessibilidade,"Como usuário com necessidades de acessibilidade, eu quero botões com cores contrastantes em relação ao corpo do controle para que eu possa identificá-los visualmente com facilidade",True,False,True,True,True,True,False,"A história impõe uma solução técnica específica (cores contrastantes nos botões), limitando a negociação sobre como implementar a acessibilidade visual; os demais critérios são atendidos pois o objetivo é claro, delimitado, valioso e verificável por padrões de contraste (ex.: WCAG) ou avaliação com usuários."
meeting_127,Telespectador Casual,"Como telespectador casual, eu quero um controle remoto simples com apenas as funções essenciais (ligar/desligar, volume, canal) para que eu possa operar a TV sem complicações",True,False,True,True,True,True,False,"A história é clara e valiosa, mas não é negociável pois especifica rigidamente quais funções devem existir (ligar/desligar, volume, canal), impondo uma solução fechada em vez de expressar apenas a necessidade de simplicidade."
meeting_127,Telespectador Casual,"Como telespectador casual, eu quero um controle remoto confiável e de baixo custo para que eu possa adquiri-lo sem investimento significativo",True,True,True,False,False,False,False,"A história combina dois objetivos distintos ('confiável' e 'baixo custo') que poderiam ser histórias separadas, e termos como 'confiável' e 'baixo custo' são vagos demais para estimar esforço ou definir qualquer critério de aceitação verificável."
meeting_127,Telespectador Casual,"Como telespectador casual, eu quero acessar facilmente as funções de teletext e legendas quando necessário para que eu possa usufruir de funcionalidades adicionais sem complexidade",True,True,True,True,False,True,False,A história agrupa dois objetivos distintos e independentes — acesso ao teletext e acesso às legendas — que poderiam ser histórias separadas.
meeting_2,Telespectador / Usuário Doméstico de TV,"Como telespectador, eu quero um controle remoto com design atraente e moderno para me sentir satisfeito com a aparência do produto que uso diariamente",True,True,True,False,True,True,False,"O objetivo 'design atraente e moderno' é subjetivo e vago demais para permitir qualquer estimativa de esforço, pois não delimita escopo de trabalho algum."
meeting_2,Telespectador / Usuário Doméstico de TV,"Como telespectador, eu quero um controle remoto com poucos botões intuitivos para operar facilmente sem confusão ou complexidade",True,True,True,True,True,True,True,"História coesa e centrada no usuário, com intenção clara de simplicidade e usabilidade, verificável por testes com usuários reais avaliando facilidade de uso e ausência de confusão."
meeting_2,Telespectador / Usuário Doméstico de TV,"Como telespectador, eu quero um controle remoto com design ergonômico e orgânico para ter conforto durante o uso prolongado",True,True,True,True,True,True,True,"História coesa e centrada no usuário, com intenção clara de conforto ergonômico verificável por testes com usuários reais em uso prolongado."
meeting_2,Telespectador / Usuário Doméstico de TV,"Como telespectador, eu quero um controle remoto com recurso de localização para encontrá-lo rapidamente quando o perco",True,True,True,True,True,True,True,"História coesa, com objetivo claro e verificável (o usuário consegue localizar o controle quando perdido), sem impor solução técnica e com valor direto ao telespectador."
